Video Reaction,Video Comments
0.980987,0.00587141
0.709309,0.00299373
0.969986,0.00430566
0.875496,0.00257958
0.959292,0.00362178
0.879514,0.00287652
0.854089,0.00116088
0.98545,0.000408357
0.982677,0.000910569
0.937819,0.00164048
0.959158,0.00136818
0.983117,0.00502455
0.921548,0.0028102
0.974489,0.00455616
0.869338,0.010576
0.949553,0.00332387
0.980656,0.00132806
0.955816,0.00244586
0.925611,0.00195112
0.939113,0.00198073
0.938353,0.00377584
0.318799,0.0128086
0.977877,0.00374151
0.981236,0.00212014
0.973515,0.000793117
0.899766,0.00174922
0.69719,2.96467e-05
0.956314,0.00196364
0.987022,0.00759713
0.971686,0.00365729
0.987075,0.00952891
0.98183,0.00236551
0.963198,0.00126915
0.983335,0.0183054
0.986438,0.0115553
0.961305,0.00293079
0.988689,0.00210897
0.975382,0.00410646
0.994807,0.00175577
0.962319,0.00220196
0.985589,0.0340551
0.894953,0.000912121
0.99227,0.00361115
0.9774,0.00379819
0.979662,0.000699887
0.846771,0.00623243
0.846771,0.00623243
0.967593,0.000924126
0.963251,0.0129768
0.913656,0.000391717
0.927909,0.00607015
0.970411,0.0111416
0.992961,0.00793682
0.972092,0.00868721
0.927405,0.00186159
0.983379,0.0108294
0.974486,0.00668999
0.988906,0.00458419
0.839765,0.00448033
0.971114,0.00342152
0.967722,0.00395
0.965063,0.00668271
0.970752,0.00371781
0.989101,0.00682269
0.941128,0.00367376
0.792581,0.00133759
0.959931,0.00247823
0.943205,0.00308037
0.948916,0.00701731
0.895749,0.00257047
0.994511,0.00577452
0.968049,0.00141782
0.958715,0.00212794
0.989984,0.00400511
0.982486,0.00423605
0.975111,0.000830489
0.970132,0.013161
0.979304,0.00301189
0.90681,0.00691519
0.991797,0.00104142
0.976624,0.0031586
0.915002,0.000790768
0.905596,0.00113403
0.938179,0.000890902
0.977531,0.00168594
0.976587,0.00386214
0.983253,0.00162189
0.977649,0.00407556
0.969879,0.00195557
0.895242,0.00158254
0.88534,0.00190816
0.841051,0.0110421
0.90957,0.00299158
0.856228,0.00176055
0.872517,0.00135582
0.99305,0.0035487
0.994958,0.00226136
0.988726,0.00219493
0.985551,0.0101992
0.952069,0.0012685
0.640376,0.00123658
0.993769,0.00278163
0.983434,0.0185554
0.990504,0.0116293
0.806473,0.00137586
0.969669,0.0106836
0.980877,0.00551548
0.437364,0.0125727
0.978622,0.00206351
0.845347,0.00599644
0.995091,0.024262
0.949418,0.00188663
0.982399,0.00493288
0.890131,0.000660568
0.9883,0.000533166
0.992175,0.0130048
0.975143,0.00229518
0.928594,0.00149829
0.988882,0.0123662
0.957459,0.00750386
0.842976,0.00349356
0.970919,0.00159771
0.97457,0.00406994
0.92236,0.000469035
0.967984,0.00145588
0.980962,0.000928201
0.994326,0.0095176
0.989047,0.00352096
0.991902,0.00164317
0.992806,0.00305911
0.830375,0.000468689
0.825212,9.51993e-05
0.954217,0.00491529
0.946302,0.00748991
0.97567,0.000112228
0.978346,0.00607849
0.985783,0.00505378
0.964154,0.00682296
0.927268,0.00267474
0.987018,0.000685129
0.994752,0.0102382
0.955155,0.0027105
0.991617,0.0181317
0.969238,0.00720727
0.870289,0.00305887
0.955461,0.00688033
0.981415,0.0112593
0.97847,0.00087973
0.896332,0.0014669
0.985114,0.00185657
0.947201,0.000855176
0.989361,0.0105705
0.924046,0.000760078
0.92975,0.00214122
0.97227,0.00212846
0.984223,0.00687472
0.902355,0.00357486
0.974933,0.0108901
0.989535,0.0019788
0.880319,0.00149668
0.875,0.00298552
0.802248,0.00062771
0.967095,0.0110245
0.821767,0.000342967
0.994316,0.000960605
0.971993,0.00054471
0.98819,0.00699517
0.933835,0.000668595
0.99199,0.0111373
0.985826,0.00148041
0.973501,0.00143624
0.791667,0.00259507
0.988769,0.00532599
0.903878,0.00350831
0.98463,0.0044335
0.948626,0.000131178
0.932317,0.00886071
0.961185,0.00150096
0.978497,0.00692045
0.845418,0.00077691
0.46126,0.00149252
0.983232,0.00373831
0.980267,0.0092299
0.974963,0.00499202
0.966728,0.0014285
0.950213,0.00781172
0.950712,0.00571855
0.968102,0.00440321
0.978059,0.00331206
0.915182,0.00620918
0.955483,0.0125605
0.991663,0.00861591
0.889205,0.00404702
0.979955,0.00258303
0.979744,0.00288305
0.986778,0.00336005
0.988122,0.000687968
0.988122,0.000687964
0.936389,0.00183364
0.944185,0.00228853
0.906566,0.00155944
0.836475,0.00144786
0.996105,0.0369488
0.773732,0.000563845
0.856203,0.00555584
0.948986,0.000827372
0.865785,0.00450691
0.892119,0.000624132
0.964825,0.00293645
0.914178,0.00189388
0.899335,0.00138324
0.702406,0.00257043
0.624335,0.000899494
0.984042,0.00141678
0.984042,0.00141678
0.985491,0.00178661
0.973055,0.011718
0.891941,0.000795185
0.8125,0.00185554
0.823266,0.00218406
0.984301,0.00629599
0.984633,0.0058004
0.75752,0.000668861
0.956203,0.00150416
0.941822,0.00273502
0.953414,0.0051602
0.956622,0.00409257
0.986859,0.00126681
0.948642,0.00287073
0.777513,0.000981759
0.961349,0.00361273
0.97637,0.000735496
0.965784,0.00792612
0.982967,0.000499092
0.958192,0
0.930147,0.00182497
0.930147,0.00182497
0.972388,0.00470289
0.988063,0.00250932
0.983122,0.00662068
0.821204,0.00055912
0.973181,0.000983128
0.900119,0.00197347
0.978692,0.000889032
0.97866,0.00340179
0.97058,0.00545188
0.976421,0.00212476
0.99326,0.00304494
0.944121,0.0059971
0.985537,0.00118013
0.898414,0.00151952
0.977508,0.0017627
0.978363,0.00747922
0.720925,0.00482784
0.927263,0.000274464
0.918182,0.00157684
0.941521,0.004417
0.917311,0.00171354
0.948047,0.000464436
0.92687,0.00197059
0.965311,0.0147968
0.972599,0.000668811
0.922343,0.00263902
0.819681,0.000372879
0.918304,0.000894904
0.870202,0.00158528
0.948594,0.00506684
0.992354,0.00373215
0.975023,0.00241899
0.961193,0.00195212
0.983215,0.001274
0.679037,0.0100569
0.208307,0.000689809
0.637571,0
0.746898,0.000526203
0.775761,0.00045882
0.98271,0.00619397
0.830916,0.000610018
0.962879,0.00728574
0.954313,0.00559956
0.968666,0.00253047
0.907397,0.00257345
0.988805,0.00520201
0.975105,0.00417117
0.986319,0.0179999
0.94675,0.00125262
0.9589,0.00145891
0.871484,0.000484677
0.917672,0.00296776
0.994107,0.00361535
0.973813,0.00118511
0.479053,0.00603232
0.850474,0.00170477
0.941384,0.00320793
0.985492,0.000843724
0.946176,0.00645444
0.989369,0.00612309
0.963039,0.0034222
0.917512,0.00323511
0.993477,0.00347864
0.812841,0.000287443
0.915044,0.00973748
0.877784,0.000768647
0.992576,0.0359288
0.929103,0.00241489
0.942012,0.00711435
0.9768,0.000313366
0.972986,0.00158567
0.971896,0.0155781
0.980134,0.00212835
0.993824,0.00543959
0.757636,0.00498987
0.934019,0.0108636
0.965334,0.00315555
0.550401,0.00346627
0.736758,0.000618873
0.979953,0.0123123
0.874205,0.000102736
0.992359,0.00119209
0.920806,0.00158865
0.910681,0.00120875
0.989349,0.00200176
0.975088,0.0107956
0.878671,0.00141149
0.996115,0.0184369
0.81429,0.00508199
0.864782,0.0023809
0.975145,0.00252894
0.959575,0.00342205
0.971994,0.00418576
0.977935,0.0118663
0.990041,0.00275988
0.925173,0.00360416
0.95551,0.00305675
0.884626,0.00265557
0.91964,0.0160484
0.8993,0.00110413
0.993229,0.00406088
0.936978,0.00284943
0.67266,0.00107296
0.954451,0.00182604
0.869878,0.00163049
0.991451,0.0014946
0.973055,0.00589696
0.971205,0.00230926
0.917826,0.00237108
0.995759,0.00101749
0.915942,0.00235396
0.973682,0.00369681
0.973682,0.00369681
0.951871,0.00516648
0.994684,0.00113366
0.988365,0.00456552
0.962865,0.0104688
0.934545,0.000226236
0.898311,0.00143832
0.956701,0.0247514
0.608832,0.00326075
0.828466,0.0073815
0.983953,0.00049971
0.903101,0.00226274
0.970699,0.00169166
0.984624,0.00166546
0.966823,0.00332603
0.93684,0.00362304
0.978912,0.00733054
0.846767,0.000549356
0.99491,0.0107983
0.820141,0.000375628
0.963289,0.00924759
0.975175,0.00243401
0.865766,9.26905e-05
0.819165,0.00020439
0.890809,0.00180829
0.926616,0.0114535
0.944893,0.00291939
0.966667,0.00993978
0.958812,0.00110125
0.9838,0.00831615
0.969264,0.000374924
0.966078,0.0142487
0.972198,0.00125722
0.950466,0.000932232
0.899873,0.010328
0.927408,0.00288593
0.985196,0.00188722
0.996024,0.00264311
0.979189,0.00747611
0.989403,0.00245785
0.983318,0.00252159
0.957891,0.00530613
0.944753,0.00277239
0.937844,0.00655617
0.940559,0.000705909
0.831518,0
0.981308,0.00061101
0.990119,0.0162177
0.73701,0
0.975196,0.00764973
0.962453,0.000651074
0.98943,0.0039294
0.997735,0.00558121
0.968294,0.00113373
0.721798,0.000598488
0.988877,0.00716995
0.926527,0.00243327
0.946271,0.0170582
0.907308,0.00124139
0.80938,0.00253448
0.362534,0
0.846435,0.00365976
0.982805,0.000354617
0.991207,0.0148602
0.962895,0.00312264
0.975558,0.00148685
0.927141,0.00314526
0.965151,0.00264388
0.994736,0.00241202
0.847476,0.00176684
0.881823,0.00193454
0.927285,0.000956508
0.967613,0.00255748
0.988551,0.00206854
0.941229,0.0136887
0.97131,0.00247656
0.935084,0.00770685
0.983169,0.0102084
0.984543,0.000592402
0.941564,0.00226307
0.95787,0.000882463
0.994848,0.00870646
0.9753,0.000698359
0.915995,0.00186378
0.987668,0.0105373
0.786441,0.00442242
0.911331,0.00325942
0.951894,0.00296451
0.944196,0.00247622
0.989042,0.00377539
0.983533,0.0027919
0.919922,0.00589438
0.985541,0.00780727
0.975147,0.00351937
0.967535,0.0050154
0.938997,0.00505884
0.934237,0.00940075
0.946366,0.0029733
0.911633,0.00168691
0.977644,0.00448538
0.995141,0.00126497
0.988199,0.0041623
0.815739,0.00376409
0.984891,0.000696982
0.78375,0.000574489
0.314564,0.0126682
0.982092,0.00207158
0.942555,0.000614285
0.983487,0.00330883
0.975344,0.00350172
0.5625,0.00230819
0.952858,0.00639985
0.913868,0.00191748
0.988747,0.00675452
0.948738,0.00247258
0.991995,0.00620671
0.93162,0.00584641
0.988113,0.0031934
0.954973,0.00304676
0.987025,0.00608299
0.993503,0.00252666
0.961577,0.00274019
0.99196,0.00259878
0.901141,0.00149672
0.977483,0.00835256
0.981149,0.00448505
0.932233,0.00107359
0.980861,0.000547327
0.98408,0.00412001
0.982426,0.00116266
0.967631,0.000622381
0.854361,0.00586335
0.98409,0.00195819
0.992546,0.00235478
0.993923,0.00302131
0.960638,0.00506365
0.976559,0.00395325
0.913054,0.00139673
0.935369,0.00593833
0.993399,0.00372185
0.935396,0.0390598
0.86738,0.00615985
0.969616,0.00110949
0.94266,0.00157149
0.94266,0.00157149
0.974813,0.0072734
0.955713,0.00931151
0.984985,0.00372909
0.88811,0.00243639
0.98627,0.0121171
0.967621,0.00592435
0.857462,0.00560218
0.951686,0.00502752
0.958018,0.00114613
0.919521,0.00220548
0.988574,0.00784145
0.990064,0.00399266
0.952535,0.00367862
0.891054,0.00112221
0.97,0.0222896
0.973729,0.0174756
0.979299,0.00378271
0.982401,0.00307282
0.532681,0.0187816
0.960161,0.00647275
0.994104,0.0110878
0.969004,0.00472841
0.794661,0.00855253
0.991357,0.00217665
0.988731,0.00886559
0.964549,0.000943083
0.992719,0.0179341
0.979431,0.00365042
0.951108,0.0025899
0.985285,0.0025008
0.979328,0.000491234
0.899125,0.00445269
0.990924,0.00330609
0.871188,0.00291071
0.983473,0.0032237
0.873686,0.000416104
0.915728,0.00365339
0.967164,0.00476553
0.944026,0.00272504
0.986863,0.00308944
0.974495,0.00235319
0.933465,0.00762228
0.9838,0.0101824
0.993866,0.000602767
0.895461,0.00689575
0.750408,0.00443201
0.984511,0.00400916
0.975832,0.000910536
0.842637,0.000590498
0.984885,0.00188045
0.968041,0.00341556
0.964669,0.00213
0.981069,0.00493175
0.984464,0.00618654
0.962209,0.000438255
0.671158,0.00553393
0.997891,0.0202852
0.984271,0.00130504
0.991498,0.00276819
0.966862,0.00258869
0.994264,0.000971351
0.844327,0.00377562
0.960937,0.0054705
0.990586,0.00329448
0.942105,0.000942928
0.829504,0.001073
0.986737,0.00039091
0.901703,0.00433705
0.982968,0.00737106
0.993876,0.00791708
0.962695,0.00509504
0.951575,0.00405033
0.993915,0.00686917
0.984124,0.00250704
0.917131,0.000974391
0.891138,0.00783853
0.998235,0.00605951
0.987193,0.000746381
0.821279,0.00057431
0.981354,0.00213897
0.983377,0.0290046
0.966455,0.00199462
0.819699,0.000643933
0.982567,0.00312419
0.863827,0.000190609
0.985347,0.00686875
0.868178,0.00444319
0.967487,0.00198217
0.993588,0.00942831
0.991339,0.000313656
0.780893,0.0013474
0.994304,0.00885326
0.968264,0.0134713
0.950068,0.0010266
0.977856,0.0222818
0.961814,0.00100792
0.961814,0.00100792
0.795732,0.0100208
0.954835,0.00137708
0.953357,0.00326394
0.895888,0.00160406
0.966319,0.00405166
0.990292,0.00791734
0.979124,0.00202781
0.973022,0.0316505
0.902001,0.00412691
0.963057,0.0004848
0.985187,0.00353252
0.986182,0.0085038
0.972899,0.0011084
0.988785,0.00908433
0.952405,0.00599309
0.804326,0.000665043
0.894165,0.00309113
0.903552,0.00115624
0.988231,0.00524351
0.913201,0.00175393
0.976599,0.0468267
0.983564,0.0227042
0.937898,0.0123477
0.980607,0.00347159
0.906016,0.00235224
0.906016,0.00235224
0.899765,0.00124788
0.852069,0.00184052
0.947433,0.00870946
0.953783,0.00295394
0.981243,0.00569113
0.988022,0.00229555
0.861301,0.000242938
0.805461,0.000138798
0.967048,0.00448315
0.922241,0.00198246
0.932467,0.0044378
0.904987,0.00287403
0.982686,0.00510708
0.987117,0.0120494
0.974621,0.00148413
0.972102,0.00259126
0.966531,0.00257501
0.987828,0.00292865
0.275711,0.00231134
0.960626,0.00268302
0.484205,0.00408337
0.900178,0.00151358
0.971426,0.0073455
0.994684,0.00998161
0.982118,0.00499381
0.991738,0.0030649
0.824662,0.00436752
0.964301,0.00266745
0.951028,0.0158044
0.935691,0.00239665
0.981551,0.0052572
0.910322,0.00110126
0.968572,0.00216554
0.988291,0.0042983
0.985,0.00481917
0.917473,0.00415861
0.982791,0.00326549
0.995551,0.00273905
0.521794,3.46118e-05
0.926614,0.000800609
0.984932,0.000341447
0.979435,0.00761971
0.969861,0.00557579
0.964559,0.00839642
0.936988,0.00922423
0.994477,0.00229497
0.957356,0.0021747
0.979277,0.0167189
0.986052,0.00189066
0.97474,0.00648815
0.980417,0.00166913
0.987734,0.00285151
0.982761,0.00286982
0.874791,0.00132042
0.961577,0.00451385
0.759299,0.00601342
0.950868,0.000801777
0.966117,0.00160569
0.972774,0.00524466
0.792593,0.00453748
0.944376,0.00274543
0.991406,0.000693154
0.918481,0.00541798
0.921996,0.0018534
0.965517,0.00307986
0.986226,0.019222
0.899817,0.00199294
0.985328,0.000644334
0.920979,0.00202896
0.97069,0.00187244
0.977652,0.00182412
0.982532,0.00407601
0.889566,0.00100287
0.989867,0.00628631
0.975973,0.00129727
0.840056,0.00198481
0.906047,0.00508059
0.953667,0.00993329
0.943543,0.00756496
0.946314,0.000655112
0.991823,0.000972286
0.776547,6.20597e-05
0.87622,0.00117895
0.984261,0.00756488
0.953413,0.00328823
0.934596,0.00236215
0.926829,0.00194159
0.958261,0.000558319
0.577883,0.00562582
0.984298,0.0025061
0.876543,0.00531478
0.91198,0.00323841
0.980894,0.0075006
0.983657,0.00211275
0.951053,0.00250768
0.903909,0.00130659
0.988451,0.00166007
0.978288,0.00107216
0.858428,0.00221087
0.961628,0.00232543
0.997021,0.0066525
0.968607,0.00263945
0.982941,0.00640118
0.964153,0.0105057
0.967287,0.00390952
0.978808,0.00656269
0.961279,0.0040735
0.930637,0.00783504
0.988361,0.00879508
0.841944,0.0385721
0.841944,0.0385721
0.991704,0.0129599
0.967968,0.00343883
0.987037,0.00223063
0.970155,0.00293195
0.925677,0.00837461
0.920795,0.00740607
0.99007,0.00680108
0.877568,0.00119832
0.982144,0.00196118
0.975559,0.0124191
0.911094,0.00205945
0.98149,0.00307174
0.951283,0.00164005
0.479508,0.00142687
0.987372,0.00852422
0.980181,0.00256045
0.914129,0.00454125
0.938455,0.00560536
0.927869,7.55616e-05
0.985169,0.00566242
0.971124,0.0242989
0.989539,0.00156375
0.908535,0.00482148
0.986432,0.00407504
0.964529,0.000148791
0.681323,0.00108724
0.889544,0.0009064
0.891199,0.00316293
0.990646,0.00374318
0.971058,0.000784606
0.992699,0.00277681
0.961844,0.00465649
0.987512,0.00145219
0.869968,0.00522303
0.973684,0.001852
0.978686,0.00524435
0.881914,0.000964693
0.976895,0.00658558
0.993761,0.00459876
0.991777,0.0101689
0.931944,0.00277933
0.926416,0.00858233
0.771084,0.00814562
0.891311,0.0042716
0.972749,0.00597876
0.970135,0.00209107
0.863214,0.00193305
0.994574,0.0024538
0.987612,0.00332395
0.932812,0.00104397
0.796957,0.000603065
0.891311,0.00653974
0.922056,0.00283697
0.898724,0.00360664
0.986134,0.00478286
0.97553,0.00361996
0.989213,0.00991171
0.74262,0.0123225
0.968371,0.00368967
0.74262,0.0123225
0.911398,0.00418935
0.990862,0.00421209
0.956743,0.00346473
0.91354,0.00106352
0.987647,0.00375422
0.948227,0.00721063
0.978738,0.0024324
0.814984,0.00138474
0.974151,0.00579624
0.99784,0.00871431
0.931457,0.00609817
0.989558,0.00410933
0.988819,0.00545439
0.995266,0.0011606
0.994132,0.00300057
0.962226,0.000724981
0.972146,0.00160462
0.986877,0.000535628
0.877114,0.00407972
0.751733,0.00103904
0.917296,0.00360222
0.914123,0.00291407
0.334347,0.0004579
0.962518,0.000829231
0.972873,0.00206533
0.954166,0.00437328
0.992754,0.000892215
0.888367,0.00230521
0.923381,0.00654013
0.897617,0.0016747
0.950558,0.00294421
0.823617,0.000213873
0.983721,0.00124879
0.950901,0.0028407
0.76264,0.000300185
0.985375,0.00485013
0.865873,7.0485e-05
0.907591,0.00528996
0.492607,0.00538085
0.847082,0.000509142
0.937792,0.00320259
0.953937,0.0115055
0.879248,0.0075258
0.989203,0.0139696
0.987761,0.0109411
0.747497,0.0066397
0.891601,0.00048123
0.98637,0.00721743
0.928868,0.00204915
0.916775,0.00129117
0.812794,0.00778486
0.987115,0.00380197
0.928457,0.00327565
0.96208,0.00400259
0.942864,0.00190467
0.97995,0.0130488
0.900477,0.00143288
0.841623,0.00423259
0.964916,0.0004466
0.917112,0.00706395
0.949904,0.00339792
0.945369,0.000444277
0.95248,0.00151389
0.85006,0.00353073
0.972634,0.0054928
0.980667,0.00410057
0.960333,0.00117574
0.932008,0.00292879
0.880611,0.00133173
0.909395,0.00153738
0.901273,0.0116061
0.961879,0.0137148
0.944444,0.00404525
0.929059,0.0109497
0.967621,0.000882666
0.979316,0.00119485
0.912291,0.00646396
0.876432,0.00449455
0.984649,0.000497545
0.96496,0.00129746
0.98964,0.00377408
0.797414,0.0014237
0.99551,0.000831466
0.783414,0.000506039
0.855411,0.00038176
0.984354,0.00131467
0.8851,0.00111133
0.98952,0.035621
0.953049,0.00312383
0.987446,0.0101584
0.498529,0.00565287
0.980346,0.00111962
0.811215,0.00116668
0.649,0.0125157
0.908987,0.0045913
0.960641,0.000915945
0.992426,0.00328025
0.988582,0.00334541
0.92427,0.000778159
0.9727,0.00033152
0.985781,0.00387337
0.771007,0.00512825
0.981808,0.0030949
0.98537,0.00163874
0.97457,0.00752139
0.794125,0.00275878
0.340461,0.0144586
0.932845,0.0052189
0.800074,0.000452898
0.990013,0.00083142
0.952077,0.0032037
0.958986,0.00174791
0.968219,0.00162399
0.909612,0.00222486
0.933987,0.00259856
0.98544,0.00719739
0.910549,0.00627283
0.949827,0.0108665
0.97329,0.00205027
0.922515,0.000866456
0.982485,0.00466732
0.990548,0.00575871
0.992015,0.0047707
0.955667,0.0019082
0.85234,0.000663748
0.981852,0.00146864
0.977719,0.00107273
0.989774,0.00156721
0.969452,0.00463991
0.892603,0.0103278
0.965508,0.000878658
0.910861,0.00150978
0.969628,0.00108735
0.929857,0.0040985
0.969852,0.000718428
0.978931,0.00496774
0.873387,0.00102345
0.831006,0.00356166
0.980943,0.00745415
0.922395,0.00231983
0.740008,0.000554105
0.928028,0.00213112
0.967966,0.00230827
0.961442,0.00568142
0.949494,0.0114519
0.951482,0.0182552
0.952408,0.0142472
0.951118,0.000690345
0.938926,0.0011542
0.915493,0.00509182
0.973558,0.00551272
0.966414,0.00243588
0.909182,0.00432832
0.970423,0.00678415
0.91619,0.000774795
0.974115,0.00410652
0.961701,0.000839614
0.849238,0.00258337
0.968327,0.00158709
0.97395,0.00254923
0.987943,0.00184422
0.883855,0.00332783
0.990787,0.00425195
0.988015,0.00292259
0.979849,0.00120145
0.985763,0.00663524
0.9931,0.00114978
0.958951,0.0153899
0.89702,0.00177732
0.989301,0.00120275
0.902394,0.0100006
0.980651,0.000549703
0.955669,0.00147257
0.979804,0.00206218
0.715268,0.000118408
0.993482,0.00663289
0.872622,8.71255e-05
0.980576,0.00554543
0.95522,0.0190488
0.428333,0.000312577
0.690305,0.00277296
0.963224,0.00104037
0.870211,0.00385062
0.965988,0.00857665
0.973348,0.00398566
0.976854,0.0275468
0.983234,0.00240095
0.98631,0.00262624
0.901937,0.00376192
0.909823,0.00329311
0.977936,0.00502885
0.91909,0.00168567
0.945756,0.000247467
0.956422,0.00381867
0.970469,0.00453178
0.951489,0.0130163
0.987098,0.00488068
0.978998,0.00537011
0.912634,0.00267804
0.988622,0.0046245
0.993784,0.00523442
0.97812,0.0061742
0.997371,0.0140946
0.983752,0.00420296
0.953532,0.00510423
0.953532,0.00510423
0.947495,0.00399466
0.921604,0.00672426
0.92979,0.00210608
0.788805,0.000805882
0.751504,0.000175864
0.98422,0.0032521
0.979276,0.00375272
0.907169,0.00438733
0.975349,0.0024646
0.989145,0.0134126
0.962348,0.00623637
0.984959,0.00489229
0.985115,0.00306224
0.873109,0.000668816
0.983603,0.00129084
0.992904,0.00623636
0.954184,0.00312527
0.954584,0.000750704
0.993936,0.00101277
0.983499,0.00304031
0.976858,0.00296695
0.889968,0.000930012
0.995202,0.00415398
0.990201,0.00617988
0.954641,0.00181686
0.985037,0.00188526
0.994839,0.0112245
0.985038,0.00188511
0.914109,0.000651956
0.949291,0.00489894
0.600183,0.00460408
0.970467,0.0013252
0.9712,0.00416788
0.924024,0.00138029
0.175855,0.00685674
0.901379,0.000708907
0.974192,0.00325164
0.974192,0.00325164
0.839146,0.00429041
0.96032,0.0012181
0.971976,0.00392602
0.90317,0.000971946
0.923746,0.00405823
0.956178,0.00123314
0.979266,0.00520264
0.860847,0.00232646
0.984698,0.0141131
0.991263,0.00187198
0.87153,0.00883119
0.980743,0.00607577
0.838945,0.000442346
0.931892,0.00442562
0.973369,0.007024
0.98495,0.00236121
0.987152,0.00988495
0.722594,0.000393405
0.980913,0.0010829
0.707376,0.00421609
0.984563,0.00111802
0.966486,0.00126162
0.95244,0.00827003
0.814803,0.00641526
0.984359,0.00184669
0.952552,0.00247378
0.987856,0.00287561
0.970398,0.008258
0.986772,0.0174134
0.951425,0.00605928
0.938931,0.00119181
0.406982,0.00353312
0.979329,0.00239866
0.98279,0.00299848
0.94096,0.00979906
0.977037,0.0069459
0.986806,0.0021197
0.947444,0.00392173
0.969893,0.00367665
0.984656,0.0151764
0.986592,0.00266634
0.958973,0.00589714
0.976859,0.0018324
0.959296,0.00201982
0.662412,0.0035721
0.987551,0.00436785
0.981103,0.00470444
0.935811,0.0064124
0.960754,0.000746698
0.912361,0.000442707
0.984721,0.00175957
0.969307,0.00110751
0.975143,0.00521294
0.98955,0.00340952
0.652788,0.0210743
0.891585,0.00291085
0.981755,0.00155974
0.765998,0.00687204
0.984225,0.00342436
0.875235,0.000677279
0.991125,0.00304096
0.947633,0.000549698
0.987814,0.00379677
0.953365,0.00444738
0.861561,0.00771811
0.982319,0.000553828
0.64743,0.0143794
0.990825,0.00042186
0.901045,0.00208892
0.969517,0.00513959
0.98528,0.00167347
0.996784,0.00534958
0.980645,0.00203998
0.951567,0.00114399
0.989947,0.00314367
0.78589,0.000520262
0.898441,0.00102296
0.981117,0.00660265
0.958512,0.00355097
0.984455,0.00113198
0.918926,0.00157071
0.991524,0.00465484
0.873413,0.000956403
0.994535,0.00130938
0.837368,0.0015572
0.991587,0.00235988
0.989224,0.0047918
0.756028,0.000664437
0.907629,0.00189847
0.96983,0.00188084
0.927151,0.00265887
0.986835,0.00328028
0.963216,0.0149063
0.954289,0.00282777
0.998091,0.00226702
0.974804,0.002334
0.983227,0.0269574
0.971466,0.00340553
0.969467,0.00219169
0.984464,0.00624915
0.812306,0.000688906
0.971003,0.00543017
0.933475,0.00734775
0.972008,0.00530918
0.987542,0.00930681
0.970102,0.00225971
0.854912,0.000777931
0.914382,0.0109164
0.92594,0.000978833
0.934206,0.00415975
0.911584,0.00320261
0.891655,0.00485248
0.937304,0.000296997
0.758286,0.00077952
0.986537,0.00277286
0.888164,0.00234896
0.986715,0.00620149
0.939897,0.00297716
0.939897,0.00297716
0.99126,0.00450721
0.950131,0.00441044
0.987747,0.00183264
0.922778,0.00172131
0.997042,0.00240815
0.9647,0.00169468
0.987141,0.000571313
0.982222,0.00318108
0.923644,0.00181396
0.992652,0.00372154
0.650407,0.0100361
0.938255,0.0027727
0.978067,0.00385546
0.974947,0.00551557
0.922121,0.000331228
0.616364,0.00149689
0.880986,0.00168195
0.822727,0.00496961
0.98912,0.00306392
0.783232,0.000738128
0.843844,0.000398458
0.992475,0.00567357
0.774154,0.000389674
0.991019,0.00431426
0.862846,0.000346093
0.821682,0.000113169
0.979812,0.00500101
0.97663,0.00691157
0.769189,0.00126431
0.991451,0.0690834
0.936378,0.00867412
0.973599,0.038211
0.91953,0.000793808
0.984173,0.00143093
0.912987,0.00366137
0.952268,0.0026654
0.986868,0.00208039
0.989188,0.00188894
0.984983,0.00362327
0.830027,0.0034573
0.961933,0.000727955
0.889542,0.000580145
0.970786,0.000882141
0.518893,0.00191827
0.963094,0.00682737
0.932211,0.00843216
0.984687,0.00432465
0.96548,0.00740117
0.970811,0.00176124
0.986721,0.00183507
0.894652,0.00478598
0.992553,0.00313101
0.991309,0.00103113
0.974754,0.00102459
0.847227,0.0127845
0.966635,0.00294458
0.980056,0.00553293
0.95759,0.00988546
0.988803,0.00839833
0.990646,0.00419192
0.861259,0.000561621
0.894354,0.00254071
0.779605,0.000450905
0.988383,0.00276354
0.963163,0.00274995
0.991164,0.0166055
0.978098,0.000669592
0.987793,0.0101356
0.990128,0.00308085
0.84774,0.00987517
0.990762,0.00206963
0.956226,0.00130969
0.895789,0.00153698
0.984028,0.00372676
0.936303,0.00447555
0.9872,0.00814108
0.985065,0.00393812
0.933026,0.00315049
0.986724,0.00100151
0.988128,0.00344028
0.854864,0.000229178
0.989131,0.00453541
0.9395,0.00194987
0.970509,0.0197831
0.959,0.000710976
0.887668,0.00103505
0.976433,0.0173981
0.989989,0.0048918
0.965966,0.00109309
0.964663,0.00527456
0.914127,0.0038223
0.930956,0.003645
0.939328,7.77358e-05
0.943747,0.00438394
0.894123,0.000636668
0.948161,0.00883478
0.988344,0.00197227
0.786558,0.000576134
0.987776,0.00125799
0.990563,0.0013182
0.98865,0.0131987
0.959235,0.0124477
0.905512,0.00257632
0.994666,0.00589185
0.980537,0.000985003
0.980682,0.00799152
0.927711,0.00653395
0.979851,0.00186392
0.966302,0.00542127
0.944541,0.00527877
0.962349,0.00232037
0.982359,0.00306751
0.977273,0.000738637
0.986015,0.00168811
0.977578,0.00117541
0.982827,0.0023184
0.949203,0
0.883975,0.00170019
0.902329,0.00134508
0.969563,0.00435551
0.945928,0.00238195
0.996616,0.00280105
0.916766,0.0059979
